2,1.2121546470033016
1,1.2309772651287858
0,-9.269022734871214
0,0.013585804735290252
2,1.0878520041785122
0,-9.073621538782973
0,-2.7916714794382957
1,1.0878520041785122
1,1.3767374315188305
2,1.3800595381561749
0,-3.999381086843825
0,-4.553978116345021
0,0.15890954973510074
0,0.8710063390487243
1,6.197265860861022
2,6.181765349372881
0,-1.0063818344628988
0,-2.70112163084027
1,6.230930900879263
2,6.227608794241918
0,-2.261064146019005
0,0.22610351372118087
0,0.9261035137211802
2,7.851989061281945
1,7.745412663588111
0,0.04729833803512129
0,1.7991357066356908
0,0.7255633165801869
2,9.44371884623458
1,6.722785770126654
0,3.067453280511305
0,0.6992320360275418
0,2.367453280511304
0,2.0815806164857387
2,10.66094832758882
1,10.663684165532377
0,4.07744058953481
0,4.777440589534811
2,11.870925187967618
1,11.977501585661452
0,3.7060685600580694
0,4.850650304167237
0,5.797603270692571
2,13.50194251392968
1,12.919550557156379
0,4.557920448058409
0,6.873621855925959
0,6.17362185592596
2,14.223448027961654
1,13.7288098507567
0,5.697440763129662
0,7.472227750754193
0,8.172227750754192
1,15.409246618335834
2,15.412568724973179
0,6.931116363216484
0,8.32102981212583
0,9.021029812125832
1,16.581238438418314
0,9.38605845408896
0,7.737478321519539
2,16.565737926930172
0,10.086058454088962
2,17.350604405443562
0,11.11087684915125
1,17.35001813674977
0,10.41087684915125
0,8.749255531384513
0,9.722833006693687
1,18.30847064817794
2,17.7105781799165
0,11.198147420430578
0,11.898147420430575
1,19.21786873823352
2,19.233369249721658
0,12.114277618092062
0,12.814277618092063
0,10.470740049409049
0,13.650055084432426
2,19.928380428813107
1,19.84062664924476
0,11.341063737187458
0,12.950055084432424
2,20.66743415263425
1,20.1727959754293
0,12.135052330210804
0,13.663755646804448
0,14.36375564680445
2,21.509477095574777
1,18.206152062693555
0,15.14127239398827
0,12.813067864464225
0,14.44127239398827
2,22.172414471241012
1,22.169092364603667
0,15.83936981253782
0,13.551708774288855
0,15.139369812537822
1,19.5519756845677
2,19.5519756845677
0,14.21490132191093
0,15.774177792592297
0,16.4741777925923
2,23.485333637689894
1,23.50356998712159
0,16.431470635985708
0,17.131470635985714
0,14.817968902962683
2,23.475855882915763
1,24.07707045781455
0,15.442397104186423
0,17.023469556796044
0,17.723469556796044
1,24.666955142339756
2,24.6702772489771
0,16.00479607895624
0,18.280217315007405
0,17.580217315007406
1,25.20455627500843
2,25.20455627500843
0,16.533706449257032
0,18.836300573090693
0,18.13630057309069
0,18.64256509096973
1,25.70643485810039
2,25.70702112679418
0,17.061985544436155
0,19.34256509096973
0,19.12616020062824
1,26.190063649088863
2,26.205564160577005
0,19.82616020062824
0,17.542936836421244
0,19.597865704244
1,26.66246788796284
0,18.002352190596824
2,26.665789994600182
0,20.297865704244
1,27.083411962941494
0,20.032532686850356
0,18.450472419031797
2,27.09891247442964
0,20.732532686850355
2,27.527948798080207
0,24.20790454068882
0,20.44998346826061
1,26.92673422318142
0,18.863406052507838
0,21.149983468260608
