1,1.2309772651287858
2,-2.091170385877926
0,-9.269022734871214
2,-2.1277192491343646
1,1.1944284018723472
0,-2.7916714794382957
0,-9.073621538782973
0,-3.999381086843825
2,1.3612369200306906
1,1.3800595381561749
0,-4.553978116345021
0,-0.016976035837044212
2,6.200587967498366
0,-1.1308648576515845
0,-2.70112163084027
1,6.181765349372881
0,4.1949750477190335
0,-2.320193582033631
2,6.2121082827537775
1,6.230930900879263
0,0.22610351372118087
1,7.795816097068051
0,0.7112392107056438
2,7.795816097068051
0,2.2569266947754985
0,2.1049198425509936
1,9.064721640937858
0,2.8049198425509942
0,0.9098788051035425
2,9.167975931994349
1,10.84556224672288
2,10.864384864848365
0,3.510154327377914
0,4.210154327377914
0,1.832173850423444
0,3.167146611009018
2,11.139350583003486
1,11.139350583003486
0,4.9318625033615096
0,5.631862503361509
2,13.005467173821222
1,12.407574705559782
0,5.875376257022268
0,6.575376257022266
0,4.517769378193433
1,13.690666334384977
2,14.185304511589926
0,5.414107444171153
0,7.800150245111909
0,7.10015024511191
2,15.124579453837107
1,15.03682567426876
0,6.577642732856314
0,8.225396241896043
0,8.925396241896044
1,15.647546021314714
2,16.229937978088014
0,7.646626429801241
0,9.109926768465968
0,9.809926768465969
2,13.942147457304468
1,17.24547249018569
0,8.48693043004267
0,10.151205564589455
0,10.851205564589455
2,14.740436257533826
0,9.476145286359982
1,18.062583908540535
0,11.073513759585072
0,11.773513759585073
2,15.680190371035273
0,12.578139956890269
1,18.895761624348147
0,11.87813995689027
0,10.352338071605818
1,19.834721168025528
2,19.81589854990004
0,13.45550863294672
0,11.116732959045756
0,12.755508632946723
2,20.54207369296798
0,17.302220521286774
0,11.950233201299385
1,20.560896311093465
0,13.5298024659989
0,14.229802465998898
2,21.352721541234416
1,21.246145143540584
0,12.685812342698952
0,14.245668357191175
0,14.990590566955488
1,21.94494532787017
2,22.04819961892666
0,13.387222988969663
0,15.684276710827477
0,14.984276710827478
0,19.410126776990552
2,22.116647264622394
0,15.648769270345824
1,22.71786183952118
0,14.067562875286104
0,16.348769270345823
2,20.042037080515087
1,23.364184731521796
0,16.995384332953115
0,16.28518382345917
0,14.698830806828532
2,23.85731286879327
1,23.945066648361617
0,15.308269874295835
0,17.59554350668876
0,16.895543506688764
0,18.16762100540441
2,21.220708729574334
1,24.436279982887207
0,17.46762100540441
0,15.883266331354324
2,25.085780908149264
0,21.775595595352968
0,18.016677872126817
0,18.716677872126816
1,25.08910301478661
0,16.426739955134188
2,25.004188382478688
0,22.294986796390006
1,25.58658033925199
0,16.948343978520473
0,18.534940412846478
0,19.24105553674232
1,25.994350381900617
0,19.026710271880493
0,17.443598076054677
2,25.499712204695662
0,19.735013233941608
1,26.55259555412645
2,26.464841774558106
0,17.911818665265496
0,20.197392562182213
0,19.497392562182217
0,18.355022934073105
2,23.694080080995512
0,20.643809283071874
1,26.997405113876734
0,19.94380928307187
2,27.437271787369447
0,21.06598948310378
1,26.836057212470656
0,18.779118818918278
0,20.36598948310378
