5.41679517047091E-5,1.2309772651287858,1,1.2309772651287858,
5.41679517047091E-5,-2.091170385877926,2,-2.091170385877926,
5.41679517047091E-5,-9.269022734871214,0,-9.269022734871214,
9.19379410475664E-6,-2.1277192491343646,2,-2.1277192491343646,
9.19379410475664E-6,1.1944284018723472,1,1.1944284018723472,
9.19379410475664E-6,-2.7916714794382957,0,-2.7916714794382957,
9.19379410475664E-6,1.175605783746863,1,1.175605783746863,
9.19379410475664E-6,-9.073621538782973,0,-9.073621538782973,
9.19379410475664E-6,1.0878520041785122,1,1.0878520041785122,
9.190705818756143E-6,-3.999381086843825,0,-3.999381086843825,
9.190705818756143E-6,1.3612369200306906,2,1.3612369200306906,
9.190705818756143E-6,1.3800595381561749,1,1.3800595381561749,
9.190705818756143E-6,-4.553978116345021,0,-4.553978116345021,
9.190705818756143E-6,-0.016976035837044212,0,-0.016976035837044212,
9.206412706065526E-6,6.200587967498366,2,6.200587967498366,
9.206412706065526E-6,-1.1308648576515845,0,-1.1308648576515845,
9.206412706065526E-6,-2.70112163084027,0,-2.70112163084027,
9.206412706065526E-6,6.181765349372881,1,6.181765349372881,
9.633965938909946E-6,4.1949750477190335,0,4.1949750477190335,
9.633965938909946E-6,-2.320193582033631,0,-2.320193582033631,
9.633965938909946E-6,6.2121082827537775,2,6.2121082827537775,
9.633965938909946E-6,6.230930900879263,1,6.230930900879263,
9.633965938909946E-6,0.22610351372118087,0,0.22610351372118087,
9.636782990168245E-6,7.795816097068051,1,7.795816097068051,
9.636782990168245E-6,0.7112392107056438,0,0.7112392107056438,
9.636782990168245E-6,7.795816097068051,2,7.795816097068051,
9.636782990168245E-6,2.2569266947754985,0,2.2569266947754985,
9.784335257250784E-6,2.1049198425509936,0,2.1049198425509936,
9.784335257250784E-6,9.064721640937858,1,9.064721640937858,
9.784335257250784E-6,2.8049198425509942,0,2.8049198425509942,
9.784335257250784E-6,0.9098788051035425,0,0.9098788051035425,
9.784335257250784E-6,9.167975931994349,2,9.167975931994349,
9.917810906493092E-6,10.84556224672288,1,10.84556224672288,
9.917810906493092E-6,10.864384864848365,2,10.864384864848365,
9.917810906493092E-6,3.510154327377914,0,3.510154327377914,
9.917810906493092E-6,4.210154327377914,0,4.210154327377914,
9.917810906493092E-6,1.832173850423444,0,1.832173850423444,
1.0087192162339433E-5,3.167146611009018,0,3.167146611009018,
1.0087192162339433E-5,11.139350583003486,2,11.139350583003486,
1.0087192162339433E-5,11.139350583003486,1,11.139350583003486,
1.0087192162339433E-5,4.9318625033615096,0,4.9318625033615096,
1.0087192162339433E-5,5.631862503361509,0,5.631862503361509,
1.0177139748534006E-5,13.005467173821222,2,13.005467173821222,
